age,attrition,business_travel,department,distance_from_home,education,education_field,employee_id,gender,job_level,job_role,marital_status,monthly_income,num_companies_worked,percent_salary_hike,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_working_hours
25,No,Travel_Rarely,Sales,11,3,Life Sciences,3317,Female,1,Laboratory Technician,Married,23110,1.0,11,1,5.0,2,5,0,3,3.0,1.0,3.0,3,3,10.406759637188207
35,No,Travel_Rarely,Research & Development,9,2,Life Sciences,3318,Female,1,Healthcare Representative,Married,31400,1.0,13,1,17.0,2,17,5,15,4.0,3.0,3.0,2,3,8.78671918767507
35,Yes,Travel_Frequently,Sales,8,2,Marketing,3319,Female,1,Laboratory Technician,Divorced,36900,1.0,13,1,10.0,2,10,7,8,4.0,2.0,2.0,4,3,9.962005029721078
32,No,Non-Travel,Research & Development,21,3,Life Sciences,3320,Male,1,Sales Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2,4.0,4.0,3.0,3,3,7.890476694915254
25,No,Travel_Rarely,Sales,5,3,Marketing,3321,Female,4,Research Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3,3.0,1.0,4.0,3,3,7.8078167641325535
49,No,Travel_Rarely,Sales,9,3,Technical Degree,3322,Female,2,Sales Representative,Married,190330,2.0,18,1,7.0,5,4,0,2,3.0,1.0,3.0,3,3,7.488967911877395
24,No,Non-Travel,Research & Development,2,5,Technical Degree,3323,Male,2,Healthcare Representative,Married,187220,0.0,22,1,6.0,3,5,3,4,1.0,4.0,2.0,3,4,7.586379184861717
32,No,Travel_Frequently,Research & Development,12,5,Medical,3324,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,2.0,2.0,3.0,2,3,6.822150500910746
38,No,Travel_Rarely,Sales,22,2,Medical,3325,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,2.0,2.0,3.0,4,3,7.0055765639589165
42,No,Travel_Rarely,Research & Development,18,1,Technical Degree,3326,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,3.0,4.0,2.0,3,4,9.61358806404658
31,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3327,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,4.0,4.0,3.0,3,3,10.097124463519314
29,Yes,Travel_Rarely,Sales,3,3,Marketing,3328,Male,3,Laboratory Technician,Divorced,59160,6.0,12,0,5.0,2,3,0,2,2.0,3.0,3.0,3,3,9.3763463356974
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3329,Male,1,Sales Representative,Married,20890,5.0,16,0,28.0,2,2,2,2,1.0,4.0,3.0,2,3,6.390003591954023
35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3330,Male,3,Healthcare Representative,Married,167920,3.0,12,1,16.0,3,13,4,8,4.0,2.0,3.0,4,3,7.074260828625235
37,No,Travel_Frequently,Research & Development,13,4,Life Sciences,3331,Female,3,Human Resources,Married,35640,5.0,11,0,10.0,1,5,0,0,3.0,4.0,3.0,1,3,7.370625285779607
53,No,Travel_Rarely,Research & Development,1,1,Medical,3332,Male,1,Sales Executive,Single,44250,6.0,22,1,33.0,2,12,3,8,4.0,4.0,3.0,4,4,6.700677591817759
43,No,Travel_Frequently,Research & Development,1,3,Medical,3333,Male,1,Laboratory Technician,Married,52650,4.0,11,1,12.0,4,5,2,2,4.0,4.0,2.0,3,3,7.623434012615236
47,No,Travel_Rarely,Sales,15,4,Marketing,3334,Female,3,Research Director,Married,65530,0.0,15,0,8.0,2,7,7,7,3.0,4.0,3.0,3,3,10.684698017519594
37,No,Non-Travel,Research & Development,1,5,Medical,3335,Female,2,Research Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9,1.0,2.0,3.0,3,3,8.35173582295989
50,No,Non-Travel,Research & Development,17,3,Medical,3336,Female,1,Laboratory Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7,1.0,1.0,3.0,3,4,6.6320497685185185
39,No,Travel_Rarely,Research & Development,1,3,Other,3337,Female,3,Human Resources,Married,68040,8.0,14,1,13.0,3,5,0,4,4.0,4.0,3.0,2,3,6.913459595959596
33,No,Travel_Rarely,Sales,7,3,Life Sciences,3338,Male,2,Manufacturing Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3,4.0,2.0,4.0,3,3,9.403011204481793
32,Yes,Travel_Rarely,Research & Development,9,1,Medical,3339,Female,1,Laboratory Technician,Single,27410,1.0,15,1,1.0,5,1,0,1,1.0,4.0,1.0,2,3,10.006964769647695
29,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3340,Female,4,Healthcare Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3,1.0,4.0,3.0,4,3,6.388003902662994
44,No,Travel_Rarely,Research & Development,26,2,Life Sciences,3341,Male,2,Manufacturing Director,Married,76390,1.0,14,0,8.0,6,8,7,1,2.0,1.0,3.0,3,3,9.783470402717128
28,No,Travel_Rarely,Sales,24,5,Life Sciences,3342,Female,1,Research Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2,1.0,4.0,3.0,3,3,6.395218599033816
58,Yes,Travel_Frequently,Sales,9,2,Technical Degree,3343,Male,1,Sales Executive,Divorced,21530,9.0,11,0,3.0,3,1,0,0,4.0,4.0,2.0,3,3,10.47176268861454
43,No,Travel_Rarely,Sales,7,4,Marketing,3344,Male,2,Sales Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0,1.0,2.0,4.0,3,3,6.597585009578544
20,Yes,Travel_Rarely,Research & Development,11,3,Medical,3345,Male,2,Sales Executive,Single,93960,1.0,12,0,2.0,6,2,0,2,3.0,3.0,2.0,1,3,7.086974248927039
21,Yes,Travel_Rarely,Research & Development,1,3,Medical,3346,Male,2,Sales Executive,Single,104000,1.0,13,1,1.0,2,1,0,0,4.0,4.0,2.0,3,3,7.891711618257261
36,No,Travel_Rarely,Research & Development,26,4,Medical,3347,Male,1,Laboratory Technician,Married,84740,0.0,14,0,17.0,3,16,4,11,3.0,4.0,2.0,3,3,10.330182186234817
47,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3348,Male,2,Manufacturing Director,Single,99810,1.0,21,1,3.0,3,3,1,2,4.0,4.0,2.0,3,4,8.500371513488798
22,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,3349,Female,1,Laboratory Technician,Married,124900,0.0,13,0,4.0,3,3,0,2,2.0,3.0,4.0,3,3,9.801010101010101
41,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,3350,Female,2,Sales Executive,Divorced,26570,4.0,11,0,10.0,3,7,1,0,2.0,4.0,2.0,4,3,10.40173314339981
28,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3351,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2,3.0,3.0,3.0,3,4,7.703818565400844
39,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,3352,Female,4,Human Resources,Married,66960,7.0,11,0,8.0,3,2,2,2,4.0,1.0,1.0,3,3,10.708079297245963
27,No,Travel_Rarely,Research & Development,1,3,Medical,3353,Male,1,Research Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0,2.0,3.0,3.0,3,3,7.710114657210402
34,No,Travel_Rarely,Research & Development,12,2,Technical Degree,3354,Male,2,Human Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0,2.0,2.0,3.0,3,3,7.6936575963718825
42,No,Travel_Rarely,Sales,11,1,Technical Degree,3355,Male,2,Human Resources,Single,59400,7.0,16,0,10.0,2,5,0,3,3.0,3.0,3.0,2,3,6.924135939036381
33,No,Travel_Rarely,Sales,2,3,Marketing,3356,Female,1,Sales Executive,Single,59140,3.0,16,1,6.0,4,3,0,2,3.0,1.0,3.0,3,3,10.556096986817327
58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3357,Male,1,Research Scientist,Divorced,26220,2.0,23,0,24.0,3,6,0,4,3.0,2.0,3.0,3,4,8.330816924519457
31,No,Travel_Rarely,Sales,1,3,Life Sciences,3358,Female,1,Sales Representative,Married,121850,3.0,14,0,13.0,2,7,5,2,2.0,3.0,4.0,3,3,6.079077916090364
35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,3359,Male,3,Healthcare Representative,Married,106090,1.0,22,0,10.0,3,10,0,7,4.0,4.0,1.0,3,4,10.389594374709437
49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,3360,Female,2,Sales Executive,Married,43450,4.0,15,0,29.0,3,26,1,7,1.0,2.0,2.0,2,3,7.004710743801653
48,No,Travel_Rarely,Research & Development,1,4,Medical,3361,Male,1,Research Scientist,Married,21770,4.0,18,0,13.0,4,0,0,0,4.0,3.0,2.0,3,3,6.721184640522876
31,No,Non-Travel,Research & Development,1,2,Technical Degree,3362,Female,2,Sales Executive,Married,27930,1.0,16,0,9.0,4,9,0,0,4.0,3.0,2.0,3,3,7.059256080114449
36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,3363,Male,1,Sales Executive,Single,79180,2.0,12,2,8.0,3,6,0,1,2.0,4.0,3.0,2,3,6.510334541062802
38,No,Travel_Rarely,Sales,6,3,Other,3364,Male,2,Sales Executive,Married,87890,1.0,11,3,15.0,4,15,5,11,4.0,1.0,3.0,3,3,7.084607984607985
32,No,Non-Travel,Sales,18,3,Marketing,3365,Male,1,Laboratory Technician,Married,23890,6.0,12,1,5.0,4,3,0,2,3.0,2.0,3.0,2,3,7.0712334247828075
25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,3366,Male,1,Sales Executive,Married,32120,1.0,15,1,1.0,3,1,0,0,3.0,2.0,3.0,2,3,8.867931074227755
40,No,Travel_Rarely,Research & Development,1,4,Medical,3367,Male,2,Research Scientist,Divorced,192320,2.0,14,1,11.0,3,1,0,0,1.0,2.0,2.0,3,3,6.112561327561328
26,No,Travel_Frequently,Sales,11,3,Marketing,3368,Male,2,Healthcare Representative,Single,22670,1.0,19,3,7.0,2,7,0,7,3.0,1.0,3.0,2,3,7.581857142857143
41,No,Travel_Rarely,Research & Development,1,4,Medical,3369,Male,1,Research Scientist,Single,195170,2.0,13,0,20.0,5,18,2,17,4.0,1.0,3.0,3,3,10.652649219467401
36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,3370,Female,2,Healthcare Representative,Single,24360,4.0,13,0,16.0,3,11,3,9,3.0,3.0,3.0,1,3,7.097545913682278
19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,3371,Male,2,Research Scientist,Single,160640,1.0,15,1,1.0,3,1,0,0,4.0,2.0,4.0,3,3,10.619414845173042
20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,3372,Female,3,Laboratory Technician,Single,27070,1.0,11,0,1.0,2,1,0,0,1.0,1.0,3.0,3,3,6.091235349273324
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3373,Male,4,Research Director,Married,190680,0.0,12,0,10.0,1,9,8,5,4.0,4.0,1.0,3,3,8.301600877192984
40,No,Travel_Frequently,Sales,1,3,Marketing,3374,Male,1,Research Scientist,Divorced,39310,8.0,19,0,3.0,2,1,0,0,4.0,2.0,3.0,2,3,8.097030092592593
32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,3375,Male,4,Laboratory Technician,Married,37300,1.0,25,1,8.0,4,8,6,3,3.0,1.0,4.0,3,4,7.91362037037037
36,Yes,Travel_Rarely,Research & Development,10,3,Medical,3376,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7,3.0,4.0,3.0,3,3,9.800581847279378
33,No,Travel_Rarely,Research & Development,1,4,Medical,3377,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4,2.0,4.0,3.0,3,3,6.017222222222222
37,Yes,Travel_Rarely,Sales,10,4,Marketing,3378,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7,1.0,3.0,1.0,2,3,6.330157367668098
45,No,Non-Travel,Research & Development,8,1,Life Sciences,3379,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8,3.0,2.0,2.0,3,3,6.322636514719847
29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,3380,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2,3.0,4.0,3.0,3,3,7.602417695473251
35,No,Travel_Rarely,Human Resources,1,3,Human Resources,3381,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0,3.0,3.0,3.0,2,3,6.378281174187288
52,No,Travel_Rarely,Research & Development,5,4,Other,3382,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8,4.0,4.0,2.0,3,3,6.978609882005899
58,Yes,Travel_Rarely,Sales,9,2,Medical,3383,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3,7.469917874396136
53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,3384,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3,6.521732026143791
30,No,Travel_Rarely,Sales,3,4,Marketing,3385,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3,8.00522126022126
38,No,Non-Travel,Sales,4,3,Life Sciences,3386,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4,8.0829113018598
35,No,Travel_Rarely,Sales,1,2,Life Sciences,3387,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3,7.335469995311768
39,No,Travel_Rarely,Sales,1,1,Marketing,3388,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7,3.0,3.0,3.0,2,3,6.500826086956522
40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,3389,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3,9.510643518518519
47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,3390,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3,10.079049886621315
36,No,Non-Travel,Sales,28,1,Life Sciences,3391,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3,6.825506822612086
31,Yes,Non-Travel,Research & Development,28,4,Medical,3392,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4,8.19732426303855
33,No,Non-Travel,Sales,15,3,Other,3393,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3,7.882856461611826
29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,3394,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3,10.325031380753138
33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,3395,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3,7.481684861717613
45,No,Travel_Rarely,Research & Development,26,1,Medical,3396,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3,7.010718351548269
50,No,Travel_Rarely,Sales,10,1,Life Sciences,3397,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4,7.3875034578146614
33,No,Travel_Frequently,Sales,1,3,Marketing,3398,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3,8.979737458977965
41,No,Travel_Frequently,Sales,11,3,Other,3399,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3,7.864643347050754
27,No,Travel_Rarely,Research & Development,20,4,Other,3400,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3,7.098894604481024
45,No,Non-Travel,Sales,2,3,Medical,3401,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3,8.706717171717171
47,No,Travel_Rarely,Sales,18,4,Medical,3402,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3,8.010337713231904
30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,3403,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3,10.491258309591643
50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3404,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3,9.487657367668097
38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,3405,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3,7.685276585598475
46,No,Travel_Rarely,Research & Development,28,3,Medical,3406,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3,6.9213774104683194
24,No,Travel_Rarely,Sales,28,3,Life Sciences,3407,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3,6.585990860990861
35,Yes,Travel_Rarely,Sales,24,3,Medical,3408,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3,9.321214551371455
31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,3409,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3,6.309143614568925
18,No,Non-Travel,Sales,5,4,Other,3410,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3,6.325607126113455
54,No,Travel_Rarely,Sales,23,3,Medical,3411,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3,6.599765051395008
35,No,Travel_Rarely,Research & Development,6,4,Medical,3412,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3,9.599074074074073
30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3413,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3,10.12023422787194
20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,3414,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,8.318101053639847
30,Yes,Travel_Frequently,Research & Development,8,4,Medical,3415,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3,7.5866985428051
26,No,Travel_Rarely,Sales,1,3,Marketing,3416,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4,7.900064279155188
22,No,Travel_Rarely,Research & Development,8,3,Other,3417,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1,2.0,1.0,2.0,3,4,7.311087006427916
48,No,Travel_Rarely,Human Resources,2,4,Medical,3418,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3,8.020512117055327
48,No,Travel_Rarely,Sales,3,3,Medical,3419,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3,6.495245821042281
41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3420,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3,6.910598108747045
39,No,Travel_Rarely,Sales,2,3,Life Sciences,3421,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3,7.142438136826783
27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3422,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3,7.3073318713450295
35,No,Travel_Rarely,Sales,24,3,Medical,3423,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3,6.875793816829382
42,No,Travel_Rarely,Research & Development,23,4,Other,3424,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0,4.0,3.0,4.0,4,3,8.011233237547893
50,No,Travel_Rarely,Sales,27,3,Medical,3425,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4,6.232089218455744
59,No,Travel_Rarely,Research & Development,16,4,Medical,3426,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3,10.12087725546059
37,Yes,Travel_Rarely,Sales,15,3,Marketing,3427,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3,6.598324879227054
55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,3428,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3,8.596978723404256
41,No,Non-Travel,Research & Development,19,1,Life Sciences,3429,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3,6.30266713747646
38,No,Travel_Rarely,Research & Development,24,2,Other,3430,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,2.0,4.0,3.0,4,3,8.40627304964539
26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,3431,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3,7.708031148303115
52,Yes,Travel_Rarely,Research & Development,5,4,Medical,3432,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3,6.012140661938535
44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3433,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3,10.903012646793135
50,No,Non-Travel,Human Resources,2,2,Life Sciences,3434,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3,6.484585106382979
36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,3435,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3,7.800405282331512
39,No,Travel_Frequently,Sales,11,3,Marketing,3436,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,10.801917009602194
33,No,Non-Travel,Sales,9,2,Technical Degree,3437,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,7.580263830776383
45,No,Travel_Rarely,Research & Development,7,2,Other,3438,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,7.386112268518518
32,No,Non-Travel,Research & Development,15,3,Medical,3439,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,7.179573002754821
34,No,Travel_Rarely,Sales,6,4,Marketing,3440,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,7.1077053656220315
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3441,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,8.113466235632185
45,No,Travel_Rarely,Research & Development,16,1,Medical,3442,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,6.688949172576832
53,No,Travel_Frequently,Sales,8,2,Medical,3443,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,7.778898071625345
36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,3444,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,6.073075909961686
26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3445,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,8.203772663877267
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3446,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,9.214501182033098
28,No,Travel_Rarely,Research & Development,10,3,Other,3447,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,7.788128019323671
38,No,Travel_Frequently,Sales,9,4,Medical,3448,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,7.593654970760234
50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3449,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,9.583764528126453
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3450,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,7.283771630236794
40,No,Travel_Rarely,Human Resources,2,3,Medical,3451,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,6.090655006858711
26,No,Travel_Frequently,Research & Development,3,3,Medical,3452,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,7.712686372269705
46,No,Travel_Rarely,Research & Development,2,1,Medical,3453,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,7.385222681359045
54,No,Travel_Rarely,Research & Development,5,3,Medical,3454,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,7.60615162037037
56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,3455,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,6.9204613935969865
36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3456,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,6.633445881226054
55,No,Non-Travel,Research & Development,2,3,Medical,3457,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,6.1019621749408985
43,No,Travel_Rarely,Sales,25,2,Life Sciences,3458,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,7.891980834546336
20,Yes,Travel_Frequently,Sales,8,3,Marketing,3459,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,9.083067528735631
