age,attrition,business_travel,department,distance_from_home,education,education_field,gender,job_level,job_role,marital_status,monthly_income,num_companies_worked,percent_salary_hike,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating
27,No,Non-Travel,Sales,11,3,Technical Degree,Female,2,Laboratory Technician,Married,99850.0,1.0,14,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3
55,No,Travel_Frequently,Research & Development,23,5,Life Sciences,Male,3,Laboratory Technician,Married,36970.0,3.0,13,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Single,74570.0,3.0,11,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3
44,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Female,2,Sales Executive,Married,21190.0,9.0,15,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3
33,No,Travel_Rarely,Sales,23,4,Marketing,Female,4,Sales Executive,Divorced,39830.0,4.0,12,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3
35,Yes,Travel_Rarely,Sales,7,4,Life Sciences,Male,3,Sales Representative,Single,61180.0,0.0,21,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4
33,Yes,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Sales Executive,Single,62140.0,1.0,19,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3
28,No,Travel_Rarely,Human Resources,1,1,Human Resources,Male,2,Research Scientist,Divorced,63470.0,1.0,15,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3
34,No,Travel_Frequently,Sales,29,4,Marketing,Male,1,Research Scientist,Single,115100.0,0.0,14,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3
37,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,4,Sales Executive,Divorced,71430.0,2.0,21,0,8.0,6,1,0,0,4.0,4.0,3.0,2,4
25,Yes,Travel_Rarely,Human Resources,25,4,Human Resources,Female,2,Research Scientist,Married,82680.0,1.0,12,0,7.0,3,7,5,6,4.0,4.0,4.0,2,3
26,Yes,Travel_Rarely,Sales,8,2,Marketing,Male,2,Sales Executive,Divorced,80950.0,1.0,15,0,1.0,3,1,0,0,1.0,3.0,2.0,4,3
33,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,4,Manufacturing Director,Single,29040.0,4.0,13,0,5.0,2,2,2,2,1.0,2.0,3.0,3,3
42,No,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,4,Research Scientist,Married,60320.0,0.0,14,0,23.0,2,22,13,7,4.0,1.0,3.0,2,3
28,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,2,Manager,Divorced,29760.0,1.0,14,0,1.0,3,1,0,0,1.0,2.0,3.0,3,3
50,Yes,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Research Scientist,Single,159920.0,3.0,14,0,5.0,3,0,0,0,4.0,3.0,3.0,3,3
33,No,Travel_Frequently,Sales,9,3,Medical,Female,2,Research Scientist,Married,46490.0,0.0,12,0,4.0,2,3,0,2,4.0,2.0,3.0,2,3
34,No,Non-Travel,Sales,1,1,Marketing,Female,2,Research Director,Married,26960.0,3.0,23,0,6.0,3,0,0,0,3.0,4.0,3.0,3,4
48,No,Non-Travel,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,23700.0,2.0,11,0,27.0,3,5,2,1,1.0,4.0,2.0,3,3
45,No,Non-Travel,Research & Development,1,3,Medical,Female,2,Human Resources,Married,125040.0,1.0,12,1,15.0,2,15,4,12,2.0,3.0,3.0,3,3
52,No,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Executive,Single,59740.0,7.0,18,1,18.0,6,8,4,0,2.0,2.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,6,2,Medical,Male,1,Research Scientist,Divorced,47360.0,0.0,11,1,9.0,3,8,2,7,3.0,3.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,8,3,Medical,Female,4,Research Scientist,Divorced,52960.0,4.0,14,0,11.0,3,7,1,7,3.0,4.0,3.0,4,3
28,No,Travel_Rarely,Human Resources,1,3,Human Resources,Female,4,Laboratory Technician,Divorced,67810.0,0.0,15,1,10.0,2,9,1,7,4.0,2.0,2.0,3,3
46,No,Travel_Rarely,Research & Development,6,4,Medical,Male,3,Sales Executive,Married,21740.0,3.0,11,1,23.0,3,12,4,9,1.0,3.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,7,4,Medical,Male,1,Sales Executive,Single,66530.0,7.0,20,1,10.0,2,1,0,0,4.0,2.0,3.0,3,4
43,No,Travel_Frequently,Research & Development,5,3,Medical,Female,2,Laboratory Technician,Married,96990.0,8.0,19,1,18.0,3,8,0,1,3.0,1.0,3.0,3,3
39,Yes,Travel_Frequently,Sales,1,3,Marketing,Male,2,Healthcare Representative,Divorced,67550.0,7.0,14,1,21.0,2,18,11,5,1.0,4.0,3.0,3,3
40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Healthcare Representative,Single,22130.0,1.0,17,0,21.0,4,20,4,9,3.0,3.0,4.0,3,3
21,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,26100.0,1.0,11,1,2.0,3,2,2,2,4.0,2.0,4.0,2,3
39,No,Non-Travel,Research & Development,6,3,Life Sciences,Male,1,Laboratory Technician,Single,28510.0,9.0,15,0,9.0,2,5,0,3,3.0,2.0,2.0,3,3
36,No,Non-Travel,Research & Development,1,3,Medical,Male,3,Sales Representative,Single,34520.0,2.0,13,3,18.0,4,11,0,9,1.0,4.0,3.0,4,3
31,No,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Sales Executive,Married,52580.0,0.0,14,3,3.0,5,2,2,2,3.0,4.0,3.0,3,3
28,No,Travel_Rarely,Sales,2,4,Marketing,Male,1,Sales Executive,Married,93550.0,0.0,11,0,6.0,4,5,0,4,1.0,2.0,1.0,3,3
35,No,Travel_Frequently,Research & Development,9,2,Other,Female,1,Manufacturing Director,Divorced,104960.0,1.0,13,1,5.0,2,5,0,2,4.0,4.0,3.0,3,3
49,No,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,63800.0,6.0,23,1,22.0,1,9,2,3,4.0,2.0,3.0,2,4
34,No,Travel_Frequently,Sales,9,1,Technical Degree,Male,2,Sales Executive,Single,26570.0,2.0,13,1,5.0,3,3,0,2,4.0,3.0,2.0,2,3
29,No,Travel_Frequently,Research & Development,1,4,Medical,Male,3,Research Scientist,Divorced,27160.0,0.0,18,0,8.0,2,7,1,1,4.0,2.0,2.0,1,3
42,No,Travel_Rarely,Sales,21,2,Life Sciences,Female,1,Healthcare Representative,Single,22010.0,4.0,12,1,16.0,3,1,0,0,2.0,4.0,3.0,4,3
29,No,Travel_Rarely,Sales,4,2,Other,Female,2,Healthcare Representative,Married,65400.0,1.0,22,0,10.0,2,10,1,2,2.0,4.0,2.0,1,4
38,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Human Resources,Married,38160.0,1.0,13,2,7.0,2,7,5,0,3.0,3.0,4.0,2,3
28,No,Travel_Frequently,Sales,6,4,Life Sciences,Male,1,Manager,Divorced,52530.0,1.0,15,0,3.0,2,3,0,2,3.0,3.0,3.0,3,3
18,Yes,Non-Travel,Research & Development,2,4,Medical,Male,3,Laboratory Technician,Single,109650.0,1.0,18,0,0.0,5,0,0,0,3.0,3.0,3.0,4,3
33,Yes,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Sales Executive,Single,49360.0,0.0,14,0,6.0,2,5,0,3,1.0,1.0,3.0,2,3
41,No,Travel_Rarely,Research & Development,4,2,Medical,Male,2,Research Scientist,Married,25430.0,3.0,12,0,6.0,3,1,0,0,2.0,4.0,3.0,3,3
31,Yes,Travel_Frequently,Sales,10,3,Technical Degree,Female,1,Research Director,Married,53040.0,1.0,17,0,2.0,3,2,2,2,3.0,3.0,2.0,4,3
37,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,165835.0,7.0,16,1,9.0,2,6,1,3,3.0,4.0,3.0,3,3
27,No,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Healthcare Representative,Married,42600.0,1.0,11,2,4.0,2,4,2,2,4.0,3.0,3.0,3,3
34,No,Travel_Rarely,Sales,1,1,Marketing,Female,2,Laboratory Technician,Married,24760.0,1.0,19,0,6.0,2,6,1,3,2.0,3.0,2.0,3,3
35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,3,Laboratory Technician,Single,31020.0,1.0,13,1,6.0,3,5,1,4,3.0,3.0,1.0,2,3
29,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,1,Sales Executive,Married,22440.0,1.0,12,3,11.0,5,11,3,10,4.0,1.0,1.0,1,3
40,No,Travel_Frequently,Research & Development,2,4,Medical,Male,4,Human Resources,Single,75960.0,9.0,11,0,20.0,0,18,2,13,2.0,3.0,2.0,1,3
42,Yes,Travel_Frequently,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Single,22850.0,0.0,16,0,22.0,3,21,13,14,3.0,1.0,2.0,1,3
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,4,Laboratory Technician,Single,30340.0,7.0,21,1,9.0,3,6,1,5,2.0,1.0,4.0,2,4
35,No,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,57150.0,6.0,24,2,10.0,0,8,1,7,4.0,3.0,3.0,3,4
24,No,Travel_Rarely,Sales,7,4,Life Sciences,Female,1,Laboratory Technician,Single,25760.0,8.0,17,3,6.0,3,4,1,2,4.0,2.0,3.0,3,3
28,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,Male,2,Sales Executive,Married,41970.0,1.0,13,0,1.0,3,1,0,0,3.0,4.0,2.0,1,3
26,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Sales Representative,Married,143360.0,1.0,21,1,8.0,3,8,0,7,1.0,4.0,3.0,3,4
30,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,1,Manufacturing Director,Married,34480.0,1.0,11,0,10.0,3,10,1,4,3.0,3.0,3.0,3,3
40,No,Travel_Frequently,Research & Development,26,4,Life Sciences,Male,2,Research Scientist,Married,165835.0,3.0,20,3,16.0,2,1,0,0,3.0,4.0,1.0,3,4
35,No,Travel_Rarely,Research & Development,18,5,Medical,Female,2,Research Scientist,Divorced,65380.0,2.0,16,1,15.0,3,7,6,4,3.0,2.0,4.0,3,3
34,No,Travel_Frequently,Research & Development,6,2,Life Sciences,Male,1,Research Director,Single,43060.0,0.0,11,0,14.0,2,13,4,9,4.0,1.0,3.0,3,3
35,No,Travel_Frequently,Research & Development,3,3,Medical,Female,2,Laboratory Technician,Married,22580.0,1.0,11,1,2.0,2,2,2,2,4.0,4.0,4.0,3,3
43,Yes,Travel_Rarely,Sales,5,3,Marketing,Female,3,Research Scientist,Single,45220.0,8.0,15,1,7.0,3,4,1,3,1.0,3.0,2.0,3,3
32,No,Non-Travel,Research & Development,11,2,Other,Female,2,Research Scientist,Divorced,44870.0,1.0,11,0,1.0,5,1,0,0,3.0,1.0,3.0,2,3
56,No,Travel_Rarely,Research & Development,3,2,Other,Male,2,Healthcare Representative,Divorced,44490.0,2.0,15,0,28.0,3,5,4,2,4.0,1.0,3.0,1,3
29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,Male,1,Laboratory Technician,Married,22180.0,1.0,24,1,10.0,1,10,0,8,3.0,4.0,3.0,3,4
19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,2,Laboratory Technician,Single,165835.0,1.0,12,0,1.0,2,1,0,0,3.0,1.0,3.0,3,3
45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Sales Representative,Married,132120.0,4.0,13,0,7.0,4,3,0,2,1.0,3.0,2.0,3,3
37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,Male,3,Research Scientist,Married,65770.0,1.0,13,0,14.0,1,14,3,11,4.0,4.0,2.0,1,3
20,No,Travel_Rarely,Research & Development,6,3,Medical,Male,5,Research Director,Single,83920.0,1.0,17,0,2.0,5,2,1,2,1.0,3.0,2.0,3,3
44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,Male,3,Sales Executive,Single,45580.0,1.0,13,1,6.0,2,6,0,2,3.0,3.0,3.0,1,3
53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,1,Research Director,Divorced,40310.0,3.0,12,1,26.0,3,7,4,7,4.0,3.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,23,3,Medical,Male,1,Sales Executive,Married,79690.0,0.0,14,0,6.0,3,5,1,3,2.0,4.0,2.0,3,3
22,Yes,Travel_Frequently,Research & Development,22,4,Medical,Male,1,Sales Representative,Married,26540.0,0.0,24,0,1.0,5,0,0,0,3.0,4.0,3.0,2,4
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Married,165550.0,8.0,14,2,28.0,4,26,15,9,3.0,1.0,3.0,3,3
44,No,Non-Travel,Research & Development,20,3,Life Sciences,Male,1,Sales Representative,Single,45560.0,2.0,13,0,6.0,4,0,0,0,4.0,3.0,3.0,3,3
33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Manager,Married,60910.0,1.0,15,0,5.0,6,5,1,4,2.0,3.0,3.0,1,3
41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,Male,2,Sales Representative,Divorced,165835.0,6.0,16,0,5.0,2,1,0,0,1.0,1.0,1.0,4,3
30,No,Travel_Rarely,Sales,20,3,Marketing,Male,3,Sales Executive,Divorced,48100.0,8.0,18,0,8.0,3,4,0,3,3.0,1.0,3.0,2,3
40,No,Travel_Frequently,Sales,9,3,Medical,Male,1,Manufacturing Director,Married,45230.0,5.0,16,1,5.0,5,0,0,0,2.0,2.0,3.0,4,3
50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,Female,2,Healthcare Representative,Married,32020.0,2.0,24,1,28.5,2,2,2,2,4.0,1.0,3.0,3,4
28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,2,Research Scientist,Married,23510.0,1.0,16,0,6.0,4,6,3,3,4.0,1.0,3.0,3,3
46,No,Travel_Rarely,Research & Development,8,4,Other,Male,3,Manager,Married,17020.0,5.0,21,0,25.0,2,4,0,3,4.0,2.0,3.0,3,4
35,No,Travel_Rarely,Sales,4,4,Marketing,Male,1,Laboratory Technician,Married,165835.0,3.0,20,1,15.0,3,7,1,7,3.0,1.0,3.0,2,4
24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,Male,3,Manufacturing Director,Married,28860.0,1.0,19,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3
33,No,Travel_Frequently,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,20970.0,1.0,14,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3
36,No,Travel_Rarely,Research & Development,9,2,Medical,Male,2,Sales Executive,Divorced,119350.0,1.0,11,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3
30,No,Travel_Rarely,Sales,29,3,Marketing,Male,1,Sales Executive,Divorced,25460.0,1.0,14,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3
44,No,Travel_Rarely,Research & Development,3,4,Medical,Male,2,Research Scientist,Single,25640.0,1.0,12,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3
20,No,Travel_Rarely,Research & Development,18,4,Medical,Male,1,Human Resources,Single,84120.0,1.0,13,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3
46,No,Travel_Rarely,Sales,9,1,Medical,Female,1,Sales Executive,Divorced,141180.0,2.0,22,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4
42,No,Non-Travel,Research & Development,5,4,Medical,Male,5,Sales Executive,Married,165835.0,7.0,11,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3
60,No,Travel_Rarely,Sales,2,2,Life Sciences,Male,2,Sales Executive,Divorced,25640.0,0.0,14,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3
32,No,Travel_Frequently,Sales,10,3,Life Sciences,Female,1,Sales Executive,Married,102660.0,1.0,11,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3
32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,2,Research Scientist,Single,50700.0,4.0,12,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3
36,No,Travel_Rarely,Sales,3,2,Marketing,Male,4,Healthcare Representative,Divorced,165835.0,2.0,18,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3
33,No,Travel_Rarely,Sales,26,2,Marketing,Male,1,Research Scientist,Married,42300.0,0.0,12,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3
40,No,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Research Scientist,Divorced,37800.0,7.0,12,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3
25,No,Travel_Rarely,Research & Development,6,2,Medical,Female,1,Laboratory Technician,Single,27680.0,0.0,22,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4
30,No,Travel_Rarely,Sales,9,3,Marketing,Female,1,Research Scientist,Married,90710.0,0.0,19,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3
42,No,Travel_Frequently,Human Resources,8,2,Medical,Male,1,Sales Executive,Married,106480.0,3.0,13,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3
35,No,Non-Travel,Research & Development,1,1,Life Sciences,Male,2,Sales Executive,Married,136100.0,4.0,22,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4
27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Manufacturing Director,Married,34080.0,1.0,24,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4
54,No,Travel_Frequently,Research & Development,9,2,Medical,Male,2,Sales Representative,Divorced,29830.0,7.0,14,1,28.5,2,5,1,4,4.0,3.0,1.0,2,3
44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,Male,5,Laboratory Technician,Married,76320.0,1.0,21,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4
19,Yes,Non-Travel,Sales,2,2,Other,Male,3,Healthcare Representative,Single,98240.0,1.0,18,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3
29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,Male,1,Manufacturing Director,Divorced,99500.0,1.0,20,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4
54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,2,Sales Executive,Married,20930.0,3.0,19,0,28.5,2,10,0,9,4.0,4.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,Male,2,Laboratory Technician,Married,99800.0,1.0,12,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3
31,No,Travel_Rarely,Sales,24,1,Marketing,Female,1,Sales Executive,Single,38940.0,1.0,12,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3
59,No,Travel_Rarely,Research & Development,3,4,Technical Degree,Male,1,Research Scientist,Single,40510.0,5.0,16,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3
43,No,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,3,Laboratory Technician,Married,165835.0,3.0,17,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3
49,No,Travel_Rarely,Sales,14,4,Life Sciences,Male,2,Research Scientist,Married,62300.0,2.0,14,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3
36,No,Travel_Frequently,Sales,5,2,Marketing,Female,1,Laboratory Technician,Married,47170.0,1.0,19,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3
48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,2,Laboratory Technician,Single,132370.0,5.0,13,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3
27,No,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,2,Laboratory Technician,Divorced,37550.0,1.0,19,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3
29,No,Travel_Rarely,Sales,17,4,Medical,Male,1,Laboratory Technician,Divorced,65820.0,1.0,19,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3
48,No,Travel_Rarely,Sales,1,1,Marketing,Male,2,Manufacturing Director,Single,74060.0,6.0,14,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3
29,No,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,2,Healthcare Representative,Divorced,48050.0,3.0,16,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3
34,No,Travel_Rarely,Sales,9,4,Medical,Female,2,Laboratory Technician,Married,27410.0,0.0,15,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3
44,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,1,Laboratory Technician,Married,42620.0,7.0,18,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3
33,No,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Research Scientist,Divorced,161840.0,0.0,13,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3
19,No,Travel_Rarely,Sales,2,4,Marketing,Male,3,Laboratory Technician,Single,115570.0,1.0,22,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4
23,No,Travel_Rarely,Sales,2,3,Medical,Male,3,Laboratory Technician,Married,18780.0,1.0,13,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3
25,Yes,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,1,Manufacturing Director,Single,109320.0,1.0,11,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3
26,No,Travel_Rarely,Human Resources,9,3,Life Sciences,Male,2,Research Scientist,Single,68110.0,1.0,11,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3
45,Yes,Travel_Rarely,Human Resources,12,3,Human Resources,Male,2,Laboratory Technician,Single,43060.0,2.0,11,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3
55,No,Non-Travel,Research & Development,27,3,Life Sciences,Female,2,Manager,Divorced,48590.0,1.0,24,1,28.5,3,33,15,0,4.0,2.0,3.0,4,4
21,Yes,Travel_Frequently,Research & Development,20,2,Medical,Female,4,Research Scientist,Single,53370.0,1.0,14,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3
46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manufacturing Director,Married,23400.0,2.0,13,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3
34,No,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Representative,Single,74910.0,0.0,14,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3
51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,Male,2,Research Director,Divorced,105270.0,4.0,14,0,28.5,3,29,11,10,4.0,2.0,2.0,3,3
59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,2,Research Scientist,Single,165835.0,6.0,21,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4
34,No,Travel_Frequently,Sales,14,4,Medical,Female,3,Research Scientist,Divorced,88340.0,4.0,13,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3
28,No,Travel_Frequently,Research & Development,2,3,Other,Female,1,Manager,Single,55770.0,0.0,19,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3
44,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,2,Research Scientist,Divorced,47070.0,1.0,17,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3
34,No,Travel_Frequently,Sales,1,3,Life Sciences,Male,2,Sales Executive,Married,24000.0,4.0,18,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3
35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,Healthcare Representative,Married,98240.0,0.0,19,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3
42,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,1,Manager,Married,64470.0,6.0,13,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3
43,No,Travel_Rarely,Research & Development,7,2,Medical,Female,1,Laboratory Technician,Single,165835.0,3.0,18,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3
36,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Healthcare Representative,Single,27250.0,9.0,21,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4
44,Yes,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,2,Laboratory Technician,Married,62720.0,1.0,19,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,2,Sales Representative,Married,21270.0,1.0,14,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3
51,No,Travel_Frequently,Sales,21,4,Medical,Male,2,Research Scientist,Single,165835.0,0.0,17,0,8.0,3,7,7,7,2.0,3.0,2.0,3,3
30,No,Non-Travel,Research & Development,2,4,Other,Male,1,Research Scientist,Single,20960.0,7.0,11,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3
29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,Female,1,Sales Representative,Divorced,28860.0,3.0,13,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3
28,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,2,Sales Representative,Single,20330.0,2.0,15,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3
25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,1,Research Scientist,Single,36220.0,1.0,25,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4
32,No,Travel_Rarely,Research & Development,10,4,Other,Female,1,Sales Executive,Married,42330.0,1.0,11,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3
45,No,Travel_Frequently,Research & Development,19,3,Medical,Male,3,Laboratory Technician,Single,36810.0,3.0,17,1,22.0,2,0,0,0,2.0,2.0,3.0,3,3
39,No,Travel_Rarely,Sales,29,1,Marketing,Female,1,Laboratory Technician,Divorced,54600.0,6.0,13,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3
58,No,Travel_Rarely,Research & Development,27,3,Other,Male,2,Laboratory Technician,Divorced,21870.0,1.0,18,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3
32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,1,Sales Executive,Married,96020.0,1.0,13,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3
39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Laboratory Technician,Single,28360.0,0.0,20,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4
30,No,Travel_Rarely,Sales,9,1,Marketing,Male,4,Research Director,Married,40890.0,0.0,18,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3
36,No,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales Executive,Married,165835.0,3.0,12,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3
46,No,Travel_Rarely,Sales,4,3,Medical,Male,1,Research Scientist,Single,26190.0,6.0,12,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3
28,No,Non-Travel,Research & Development,1,3,Medical,Male,5,Sales Executive,Married,56790.0,0.0,13,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3
50,No,Travel_Rarely,Research & Development,20,2,Medical,Female,5,Laboratory Technician,Married,154020.0,4.0,21,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4
40,Yes,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850.0,2.0,13,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3
52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790.0,9.0,19,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3
